onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.2_ir96_subnet_ID134,21053952,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID135,147898368,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID136,40120416,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID137,27945504,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID138,21636576,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID139,27162072,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID14,10328544,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID140,6777000,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID141,29071872,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID142,21819960,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID143,45637632,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID144,46041984,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID145,69935616,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID146,29258208,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID147,24685056,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID148,38711808,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID149,32891904,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID15,85570560,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID150,50228352,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID151,39052800,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID152,12630816,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID153,19384704,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID154,21309984,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID155,39132576,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID156,23759136,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID157,54359424,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID158,23404032,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID159,40041216,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID16,38591136,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID160,51594624,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID161,14549832,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID162,32080896,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID163,7982208,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID164,12765024,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID165,32009472,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID166,8667648,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID167,16928280,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID168,22843008,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID169,14976000,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID17,39009888,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID170,22343040,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID171,42477408,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID172,53807616,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID173,25997184,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID174,9893736,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID175,17058528,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID176,20474496,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID177,11066400,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID178,19640160,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID179,23978592,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID18,23066784,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID180,36510984,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID181,53457408,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID182,17290368,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID183,59834880,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID184,15865632,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID185,24913152,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID186,14381568,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID187,26027136,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID188,23597568,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID189,26785152,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID19,38450592,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID190,13964544,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID191,24691104,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID192,18080640,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID193,65584512,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID194,21557376,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID195,22326912,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID196,22389120,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID197,37514088,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID198,18605952,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID199,27433440,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID2,24778368,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID20,14361120,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID21,35010432,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID22,53303040,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID23,23024664,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID24,12493080,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID25,175776768,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID26,17103456,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID27,24604704,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID28,9217440,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID29,13972608,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID3,39301632,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID30,22895712,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID31,71462016,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID32,81768960,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID33,15610752,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID34,19624320,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID35,26518176,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID36,48311136,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID37,72461952,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID38,49092480,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID39,36675072,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID4,8411616,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID40,12942432,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID41,11320704,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID42,55314432,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID43,12075264,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID44,24625152,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID45,24746400,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID46,21772512,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID47,11609208,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID48,26704800,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID49,40744584,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID5,13648608,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID50,24938496,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID51,14406912,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID52,39189384,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID53,31750272,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID54,27875808,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID55,12123576,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID56,17926272,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID57,24164352,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID58,29740032,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID59,50015232,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID6,23810688,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID60,35808768,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID61,38604384,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID62,28768896,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID63,58870656,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID64,28300320,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID65,33978240,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID66,58882176,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID67,20390400,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID68,41748480,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID69,23643936,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID7,43176960,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID70,10155096,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID71,11440800,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID72,27707904,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID73,17976960,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID74,54359424,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID75,40424832,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID76,47623680,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID77,10736352,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID78,28877184,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID79,29233152,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID8,14054400,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID80,92390400,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID81,55050624,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID82,53462016,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID83,13146624,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID84,6031008,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID85,39157848,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID86,20879136,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID87,39011328,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID88,16819200,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID89,24091776,138240,138240,-1,138240,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID9,34951680,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID90,8987616,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID91,15574680,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID92,11924640,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID93,21466656,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID94,64908288,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID95,31598208,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID96,23559912,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID97,19713024,73728,73728,-1,73728,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID98,59719680,175104,175104,-1,175104,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir96_subnet_ID99,13015296,110592,110592,-1,110592,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID0,35815424,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID1,59408384,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID10,123600896,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID100,150831104,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID101,513409024,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID102,775290880,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID103,197558272,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID104,244449280,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID105,217317376,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID106,387186688,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID107,61865984,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID108,97648640,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID109,123240448,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID11,123011072,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID110,122945536,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID111,70156288,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID112,881459200,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID113,98140160,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID114,144179200,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID115,135397376,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID116,63078400,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID117,228196352,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID118,306970624,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID119,254640128,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID12,289275904,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID120,47742976,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID121,176029696,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID122,496599040,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID123,54788096,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID124,92536832,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID125,48791552,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID126,1155137536,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID127,166592512,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID128,118816768,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID129,166592512,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID13,453246976,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID130,236191744,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID131,290455552,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID132,60096512,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID133,216301568,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID134,224264192,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID135,164888576,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID136,173965312,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID137,167477248,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID138,442630144,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID139,106692608,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID14,279838720,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID140,88113152,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID141,340000768,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID142,228687872,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID143,172785664,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID144,106430464,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID145,439091200,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID146,170688512,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID147,71303168,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID148,67502080,294912,196608,197376,294912,33.33%,33.07%,0.00%,1,1,1,0,1,1,0
w0.5_ir128_subnet_ID149,77398016,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID15,132644864,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID150,89325568,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID151,298713088,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID152,42139648,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.5_ir128_subnet_ID153,991166464,589824,393216,394752,589824,33.33%,33.07%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID154,160071680,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
