onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.25_ir32_subnet_ID118,4062720,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID119,6374784,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID12,5208960,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID120,3521280,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID121,11188992,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID122,2694144,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID123,4311552,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID124,2340480,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID125,11868672,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID126,1784064,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID127,1891200,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID128,4104192,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID129,8389632,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID13,2119296,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID130,3955584,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID131,1770240,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID132,11323776,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID133,3273600,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID134,2547840,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID135,1978752,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID136,1840512,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID137,7223808,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID138,3528192,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID139,4059264,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID14,2660736,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID140,2763264,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID141,13158912,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID142,1814016,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID143,3357696,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID144,2042112,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID145,14016000,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID146,16955904,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID147,8103936,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID148,3153792,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID149,5523456,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID15,4311552,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID150,27443712,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID151,2138880,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID152,3484416,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID153,5403648,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID154,6564864,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID155,23554560,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID156,23112192,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID157,1979904,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID158,7726080,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID159,8544000,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID16,2243712,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID160,4960128,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID161,2331264,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID162,2441856,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID163,1915392,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID164,3177984,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID165,5317248,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID166,21729792,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID167,2005248,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID168,1706880,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID169,3008640,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID17,10919424,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID170,3906048,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID171,8047488,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID172,3879552,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID173,3514368,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID174,4556928,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID175,3043200,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID176,7011840,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID177,16430592,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID178,1809408,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID179,1668864,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID18,1812864,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID180,6662784,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID181,5385216,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID182,26918400,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID183,19987968,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID184,8659200,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID185,10182144,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID186,2244864,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID187,5730816,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID188,2836992,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID189,3273600,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID19,7855104,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID190,2044416,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID191,7859712,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID192,2289792,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID193,3025920,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID194,4488960,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID195,2052480,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID196,3376128,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID197,8279040,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID198,41346048,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID199,2187264,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID2,7145472,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID20,2822016,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID21,6826368,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID22,2020224,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID23,2600832,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID24,6127104,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID25,4833408,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID26,2896896,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID27,5422080,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID28,8023296,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID29,22748160,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID3,2650368,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID30,1982208,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID31,3288576,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID32,2592768,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID33,2189568,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID34,2698752,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID35,3374976,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID36,1871616,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID37,3961344,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID38,17011200,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID39,15191040,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID4,2765568,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID40,3307008,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID41,11831808,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID42,2502912,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID43,8914944,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID44,1711488,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID45,41055744,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID46,10269696,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID47,2047872,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID48,7878144,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID49,1910784,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID5,3343872,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID50,7739904,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID51,7030272,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID52,8956416,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID53,7182336,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID54,6958848,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID55,3177984,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID56,7463424,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID57,4688256,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID58,1850880,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID59,4293120,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID6,3850752,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID60,9384960,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID61,20872704,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID62,7380480,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID63,9495552,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID64,2836992,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID65,3744768,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID66,3719424,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID67,6178944,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID68,8504832,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID69,3254016,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID7,2884224,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID70,6781440,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID71,3316224,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID72,4740096,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID73,1947648,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID74,5340288,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID75,8002560,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID76,4076544,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID77,8366592,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID78,6018816,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID79,3478656,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID8,20900352,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID80,3212544,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID81,2893440,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID82,4753920,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID83,3529344,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID84,2834688,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID85,2629632,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID86,4629504,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID87,10324992,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID88,3706752,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID89,1766784,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID9,11434368,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID90,2718336,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID91,3694080,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID92,2898048,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID93,30217728,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID94,1837056,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID95,11698176,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID96,9057792,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID97,2612352,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID98,3156096,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir32_subnet_ID99,8773248,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID0,27826176,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID1,28485120,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID10,6979584,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID100,9163776,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID101,8279040,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID102,12066816,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID103,12324864,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID104,30296064,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID105,17766912,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID106,17315328,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID107,34346496,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID108,15283200,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID109,9131520,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID11,33521664,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID110,29927424,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID111,164886528,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir64_subnet_ID112,33692160,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID113,29190144,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID114,40249344,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir64_subnet_ID115,17697792,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID116,25388544,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID117,11163648,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID118,17923584,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID119,6951936,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID12,17412096,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID120,24877056,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID121,9136128,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID122,14647296,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID123,14923776,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID124,11440128,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID125,161458176,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir64_subnet_ID126,19623936,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID127,31226880,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID128,34516992,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID129,31590912,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID13,10725888,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID130,7827456,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID131,83380224,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir64_subnet_ID132,37539840,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID133,38940672,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir64_subnet_ID134,14075904,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID135,12103680,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID136,16416768,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID137,7597056,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID138,32134656,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
